[u'whhr40wAAAAJ', 'Carnegie Institution']
[u'c6hlpHIAAAAJ', 'University of Aveiro']
[u'3RzIuNIAAAAJ', 'Researcher in Ecology - University of Molise']
[u'O1mRXCcAAAAJ', 'University of Genova']
[u'6Fg9rU0AAAAJ', 'University of Aberdeen']
[u'M5rgOYAAAAAJ', 'Durrell Institute of Conservation & Ecology']
[u'jXNtDeAAAAAJ', 'University of Alberta']
[u'q38c5eIAAAAJ', 'Macquarie University']
[u'4IG4aXgAAAAJ', 'University of Toronto']
[u'C9W-bNMAAAAJ', 'Senior scientist at Radboud University Nijmegen']
[u'1E9szDsAAAAJ', 'Federal University of Gois']
[u'l8NIuq4AAAAJ', 'University of Alberta & MPK Analytics']
[u'rj4a4aMAAAAJ', 'Max Planck Institute for Ornithology']
[u'Z7OM3B0AAAAJ', 'Universit Libre de Bruxelles']
[u'OR57rLUAAAAJ', 'Professor at Adam Mickiewicz University']
[u'AS61FUkAAAAJ', 'University of London']
[u'vZue3Y4AAAAJ', 'University of Auckland']
[u'l_jCNmMAAAAJ', 'University of Alberta']
[u'TYfi4wsAAAAJ', 'Australian Institute of Marine Science']
[u'eTMPHXgAAAAJ', 'Australian Institute of Marine Science']
[u'sUWUYwcAAAAJ', 'University of Western Australia']
[u'c7ZpqT0AAAAJ', 'University of Alberta']
[u'bX-GbkUAAAAJ', 'San Diego Zoo Institute for Conservation Research & University of St. Andrews']
[u'JEqfqYgAAAAJ', 'Cranfield University']
[u'rxapjecAAAAJ', 'Smithsonian Tropical Research Institute']
[u'BKy5XSIAAAAJ', 'Universit de Sherbrooke']
[u'2PXSnHsAAAAJ', 'Macquarie University']
[u'zpZRWIwAAAAJ', 'Newcastle University']
[u'8_zMglQAAAAJ', 'James Cook University']
[u'jtWDsl8AAAAJ', 'Georg-August-University Gttingen']
[u'81yhGycAAAAJ', 'Finnish Game and Fisheries Research Institute']
[u'hrXdX94AAAAJ', 'Post-doc at the University of Cambridge']
[u'zO4hfH0AAAAJ', 'University of Wroclaw']
[u'StjmWrAAAAAJ', 'Universit Roma Tre']
[u'HIixsagAAAAJ', 'Researcher at the Institute of Marine Science (ICM-CSIC)']
[u'u1wayFYAAAAJ', 'Australian National University']
[u'i93C9x8AAAAJ', 'Palacky University']
[u'viy_8MgAAAAJ', 'Macquarie University']
[u'bIkhp6IAAAAJ', 'Johann Heinrich von Thnen Institut']
[u'CiOd1jcAAAAJ', 'University of Toronto']
[u'qUO7GYIAAAAJ', 'University of Buenos Aires']
[u'jBE72DQAAAAJ', 'Institute of Vertebrate Biology']
[u'VedbpwsAAAAJ', 'Lund University']
[u'gsyXAPMAAAAJ', 'Australian National University']
[u'ohMRgiQAAAAJ', 'University Pablo de Olavide']
[u'7bwcNZsAAAAJ', 'The University of Queensland']
[u'j90fSMEAAAAJ', 'University of Sussex']
[u'47RwH70AAAAJ', 'Tohoku University']
[u'GtIzgfYAAAAJ', 'Center for Ecological Research']
[u'Z576MxwAAAAJ', 'Universit di Bologna']
[u'H5JSOsQAAAAJ', 'Institute of Experimental Medicine-Hungarian Academy of Sciences']
[u'OgkkH9kAAAAJ', 'University of Warwick']
[u'IUwRss0AAAAJ', 'Sdertrn University']
[u'bnh7-cUAAAAJ', 'Queen Mary University of London']
[u'Po8oDU0AAAAJ', 'Macquarie University']
[u'8hq96XwAAAAJ', 'Queen Mary University of London']
[u'AC9i0U8AAAAJ', 'Loughborough University']
[u'PiXqVwEAAAAJ', 'University of Exeter']
[u'elXQvMgAAAAJ', 'University of Aberdeen']
[u'vzTK3lgAAAAJ', 'Marine Biological Association; University of Queensland']
[u'xn__fsUAAAAJ', 'Amsterdam Global Change Institute']
[u'edWA4osAAAAJ', 'University of Liverpool']
[u'-vyaqHwAAAAJ', 'University of Kent & Queen Mary University of London']
[u'2QVHtgUAAAAJ', 'Freie Universitt Berlin']
[u'86VvJu4AAAAJ', 'University of Saskatchewan']
[u'iBNCQNwAAAAJ', 'Center for tropical marine ecology']
[u'ErD7jHAAAAAJ', 'University of Saskatchewan']
[u'p9DYm-AAAAAJ', 'ICREA at CREAF  (Spain)/ University of Edinburgh (UK)']
[u'hEji2_wAAAAJ', 'Free University of Bolzano/Bozen']
[u'3a0PYeoAAAAJ', 'Pavia University']
[u'qqcm624AAAAJ', 'University of Padova']
[u'UIe6NOkAAAAJ', 'Obihiro University of Agriculture and Veterinary Medicine']
[u'TWvdwR8AAAAJ', 'Percy FitzPatrick Institute of African Ornithology']
[u'HiabEzEAAAAJ', 'University of Tartu']
[u'xSCIe5IAAAAJ', 'Simon Fraser Universtiy']
[u'aaABYLIAAAAJ', 'The Australian National University']
[u'H7xqOd0AAAAJ', 'University of Guelph']
[u'v6mI1wIAAAAJ', 'Bangalore University']
[u'IFLwGuwAAAAJ', 'James Cook University']
[u'IWGYo7cAAAAJ', 'Macquarie University']
[u'FfyNCvUAAAAJ', 'Postdoc Aarhus University']
[u'OQs3EMoAAAAJ', 'Memorial University of Newfoundland']
[u'Ff1J-qgAAAAJ', 'Naturalis Biodiversity Center']
[u'RkDvVv0AAAAJ', 'James Cook University']
[u'ONLhb18AAAAJ', 'Umea University']
[u'd2Mk3GIAAAAJ', 'Hedmark University College']
[u'fP6nZ8gAAAAJ', 'Massey University']
[u'XdYDHXMAAAAJ', 'University of Freiburg (Germany)']
[u'UKSRoX4AAAAJ', 'University of Melbourne']
[u'jNVIr6MAAAAJ', 'University of York']
[u'g4HiX80AAAAJ', "Institut de recherche sur la biologie de l'insecte"]
[u'gPUfUcoAAAAJ', 'Tel-Aviv University']
[u'IIugdFIAAAAJ', 'Northern Prairie Wildlife Research Center']
[u'rxvEwJIAAAAJ', 'Australian National University']
[u'syZcRdgAAAAJ', 'The University of Melbourne']
[u'_hEWUgQAAAAJ', 'International Institute of Tropical Forestry']
[u'Nfg82gMAAAAJ', 'University of Copenhagen']
[u'vQ5iqnUAAAAJ', 'The University of Melbourne']
[u'RjsFKYEAAAAJ', 'University of Edinburgh']
[u'zak-Y_8AAAAJ', 'The University of Western Australia']
[u'zdxUdaYAAAAJ', 'University of Copenhagen']
[u'bmbw64oAAAAJ', 'University of British Columbia']
[u'rJWzcmsAAAAJ', 'Arthur Rylah Institute for Environmental Research']
[u'bNddsMMAAAAJ', 'Cardiff University']
[u'g5G2KcMAAAAJ', 'University of Tbingen']
[u'ljM32CsAAAAJ', 'Adam Mickiewicz University']
[u'FrtSo64AAAAJ', 'Nicolaus Copernicus University']
[u'1sF6YvQAAAAJ', 'Museum and Institute of Zoology']
[u'bAkmrPsAAAAJ', 'CNR Institute of Ecosystem Study']
[u'hX0ZP4oAAAAJ', 'National Institute of Water and Atmospheric Research']
[u'17ZqIlsAAAAJ', 'Aarhus University']
[u'CTEjITcAAAAJ', 'The University of Newcastle']
[u'dec7t_cAAAAJ', 'University of Puerto Rico']
[u'OhoFKyoAAAAJ', 'Newcastle University']
[u'DyYwmuQAAAAJ', 'University of Alcal']
[u'aPytFkAAAAAJ', 'University of Alcal']
[u'saFkj6cAAAAJ', 'Visiting Professor Univ. Copenhagen (Denmark) and vora (Portugal)']
[u'ltgB1HkAAAAJ', 'Max Planck Institute for Ornithology']
[u'KUEECX4AAAAJ', 'St Andrews University']
[u'SGEOj94AAAAJ', 'Swansea University']
[u'scnnn1UAAAAJ', 'Masaryk University']
[u'OWX_2eAAAAAJ', 'Sao Paulo State University (UNESP)']
[u'NHDv_PoAAAAJ', 'University of New South Wales']
[u'SCI-eXEAAAAJ', 'Ben-Gurion University of the Negev']
[u'koWhmJoAAAAJ', 'Post-doctoral researcher - Aarhus University']
[u'p7Wi6OoAAAAJ', 'Radboud University Nijmegen']
[u'4CUsAj4AAAAJ', 'University of Auckland']
[u'tyxkZFUAAAAJ', 'Research Institute of Forest and Rangelands of iran(RIFR)']
[u'SerdxxgAAAAJ', 'Victoria University of Wellington']
[u'bZQEqRgAAAAJ', 'Universit de Lige']
[u'wKY7j5oAAAAJ', 'Sapienza University of Rome']
[u'uGbsqqwAAAAJ', 'University of Pretoria']
[u'6tDJUxsAAAAJ', 'James Cook University']
[u'OY_3j_UAAAAJ', 'University of Hong Kong']
[u'KVhG148AAAAJ', 'University of Sheffield']
[u'nzK2VbEAAAAJ', 'RIKEN Advanced Sciense Institute']
[u'O-eTCBsAAAAJ', 'PhD Student at University of Windsor']
[u'mk2IUq8AAAAJ', 'Tel Aviv University']
[u'wgS_TPMAAAAJ', 'Central Research Institute of Electric Power Industry']
[u'BGdRbs0AAAAJ', 'Wildlife Institute of India']
[u'riPeMJgAAAAJ', 'University of Sydney']
[u'ylnvJSAAAAAJ', 'Universiti Malaysia Sarawak']
[u'ubSL_PwAAAAJ', 'Universiti Malaysia Sarawak']
[u'o7neWV4AAAAJ', 'Lund University']
[u'idtUIq0AAAAJ', 'KTH-Royal Institute of Technology']
[u'AR1cSMkAAAAJ', 'Bangor University']
[u'NzJxPfoAAAAJ', 'University of Lausanne']
[u'4OCxLJYAAAAJ', 'Aarhus University']
[u'rDaVGSwAAAAJ', 'University of Toronto at Mississauga']
[u'CL9gzAkAAAAJ', 'Murmansk Marine biological Institute']
[u'gvR3C30AAAAJ', 'Trinity College Dublin']
[u'gu-DVNIAAAAJ', 'Institute of Zoology']
[u'XPhaHG4AAAAJ', 'University of British Columbia']
[u'mfZSOa8AAAAJ', 'Royal Ontario Museum and University of Toronto']
[u'Y8Ul2U4AAAAJ', 'Indian Institute of Science Education and Research']
[u'mDTBBEQAAAAJ', 'University of Glasgow']
[u'kJ8gI-AAAAAJ', 'Cary Institute of Ecosystem Studies']
[u'625f5a0AAAAJ', 'University of Pavia']
[u'TPY3-ccAAAAJ', 'Smithsonian Institution']
[u'FTpjJ1QAAAAJ', 'Simon Fraser University']
[u'V0Va0x4AAAAJ', 'University of Cambridge']
[u'ivMEcaEAAAAJ', 'University of Pretoria']
[u'Zy-4beoAAAAJ', 'Research Fellow at University of Technology Sydney']
[u'mQm9HX0AAAAJ', 'University of Bath']
[u'dvjvRegAAAAJ', 'Universit Laval']
[u'BqWeTl4AAAAJ', 'university of adelaide']
[u'pxRicUUAAAAJ', 'Wageningen University']
[u'sRpRbFsAAAAJ', 'Max Planck Institute for Ornithology']
[u'QbGGkIkAAAAJ', 'Univerrsity of Cyprus']
[u'oMQqihsAAAAJ', 'Zoological Institute RAS']
[u'ocw18ZIAAAAJ', 'Aarhus University']
[u'SRSKWQQAAAAJ', 'The University of Burdwan']
[u'r4V5hhoAAAAJ', 'The Hebrew University of Jerusalem']
[u'5gVCB5cAAAAJ', 'Institute of Landsape Ecology']
[u'LD7iUvQAAAAJ', 'Nagasaki University']
[u'rFkaTSIAAAAJ', 'Porto University']
[u'BqPO4lUAAAAJ', 'Trakia University']
[u'5gyq6DQAAAAJ', 'Physics Institute']
[u'wgJwUe0AAAAJ', 'Ben-Gurion University']
[u'SQ0sOlEAAAAJ', 'Adnan Menderes University']
[u'eZIjCc4AAAAJ', 'Aarhus University']
[u'hAPepaEAAAAJ', 'University of Bern']
[u'WUmTKVwAAAAJ', 'Zamorano University']
[u'NGCG1bMAAAAJ', 'University of Lausanne']
[u'xCJvbukAAAAJ', 'Professor of Conservation Biology @ University of Leuven']
[u'1DmAFZYAAAAJ', 'University of York']
[u'tyewHS0AAAAJ', 'University of Cambridge']
[u'cwuOd00AAAAJ', 'Institut de Recherche pour le Dveloppement (IRD-Mivegec)']
[u'C2nUPvIAAAAJ', 'Researcher @ Finnish Forest Research Institute']
[u'X-MpF9EAAAAJ', 'Swansea University']
[u'lDoG41MAAAAJ', 'University of Zurich']
[u'lkopQS4AAAAJ', 'University of Oxford']
[u'5hfa_UQAAAAJ', 'University of Bergen']
[u'9vfdzYEAAAAJ', 'UMR 5023 LEHNA Univ LYON 1']
[u'QXmykrAAAAAJ', 'University of Jyvskyl']
[u'HGaDzfIAAAAJ', 'Ricercatore di ecologia Universit di Palermo']
[u'TsNq6RsAAAAJ', 'University of Milano-Bicocca']
[u'QyOlkoIAAAAJ', 'University of Nice']
[u'Vvzg9B0AAAAJ', 'G. B. Pant Institute of Himalayan Environment & Development']
[u'Z4UQEA0AAAAJ', 'Carl von Ossietzky University']
[u'5Rst2HMAAAAJ', 'University of Glasgow']
[u'sdgMWGcAAAAJ', 'Nice University (France)']
[u'xRqmEI0AAAAJ', 'Smithsonian Tropical Research Institute & Wageningen University']
[u'zFrf8QkAAAAJ', 'McGill University']
[u'YI8LGpwAAAAJ', 'University of Sheffield']
[u'a8pfjUAAAAAJ', 'Macquarie University']
[u'OVvCTL0AAAAJ', 'University of Edinburgh']
[u'cGl6FhoAAAAJ', 'Trent University']
[u'NdV4X_wAAAAJ', 'Northwest Fisheries Science Center']
[u'W7yjmAkAAAAJ', 'National Evolutionary Synthesis Center']
[u'6YQPiSwAAAAJ', 'University of Aberdeen']
[u'RSr_6ikAAAAJ', 'James Cook University']
[u'3YGltkYAAAAJ', 'University of Murcia (Spain)']
[u'sMGojH8AAAAJ', 'University of Western Sydney']
[u'wLLIADIAAAAJ', 'Botanical Garden-Institute']
[u'iDwZ_HwAAAAJ', 'University of Cambridge']
[u'H_I9u74AAAAJ', 'Aarhus University (Denmark)']
[u'6xecf34AAAAJ', 'EDP Biodiversity Chair at CIBIO - University of Porto']
[u'WyB_hggAAAAJ', 'University of Helsinki']
[u'x6pAv9wAAAAJ', 'Algoma University']
[u'casYrysAAAAJ', 'jahrom university of medical science']
[u'JU0PzN8AAAAJ', 'NSS College Manjeri / Wildlife Research & Conservation Trust']
[u'SY1TEH8AAAAJ', 'University of Plymouth']
[u's4MqML0AAAAJ', 'Palacky University and Museum of Natural History']
[u'T2whZaAAAAAJ', 'Georg-August University']
[u'f5Kbyr8AAAAJ', 'University of Kent']
[u'zx76a1gAAAAJ', 'Wageningen University']
[u'dIgLLmoAAAAJ', 'University of Helsinki']
[u'jQWLKX8AAAAJ', 'Visual Life Web (Current) (Past: University of California']
[u'xTUJhEgAAAAJ', 'Macquarie University']
[u'BDxQ5soAAAAJ', 'Pisces Conservation Ltd. University of Oxford']
[u'sVTxhL0AAAAJ', 'University of Groningen']
[u'2jK1fL4AAAAJ', 'Mammal Research Institute']
[u'HzxweY4AAAAJ', 'Blue World Institute of Marine Research and Conservation']
[u'cs18AKIAAAAJ', 'Aarhus University']
[u'WRCodbIAAAAJ', 'University of Ostrava']
[u'N1km8gcAAAAJ', 'Research Institute of Wildlife Ecology']
[u'7NJJoCkAAAAJ', 'Universit Libre de Bruxelles']
[u'9yLUxZsAAAAJ', 'Victoria University of Wellington']
[u'NFJ6KnMAAAAJ', 'Durham University']
[u'5Kv85Z0AAAAJ', 'University of Exeter Medical School']
[u'mleK4KIAAAAJ', 'University of Oxford']
[u'uq7PKUAAAAAJ', 'Universit du Qubec']
[u'n9puNjcAAAAJ', 'Postdoctoral Researcher - University of Rennes 1']
[u'9T8tej8AAAAJ', 'University of Nijmegen']
[u'GdjItf4AAAAJ', 'The Hong Kong Polytechnic University']
[u'xzqQepMAAAAJ', 'Univeristy of Wollongong']
[u'pntBpSwAAAAJ', 'University of Trieste']
[u'27GbP4QAAAAJ', 'Institute of Social and Preventive Medicine']
[u'_m0KCQwAAAAJ', 'James Cook University']
[u'vTjVeYkAAAAJ', 'Wageningen University']
[u'ZecJEGwAAAAJ', 'University of Western Australia']
[u'mPabKT8AAAAJ', 'Universit della Calabria']
[u'zi3Cb8gAAAAJ', 'University of Murcia']
[u'lO7ppn8AAAAJ', 'PhD Eng.  Silesian University of Technology']
[u'TS0YEUQAAAAJ', '(1) Institute of Environmental Sciences']
[u'4Sdx4CEAAAAJ', 'G.B. Pant Institute of Himalayan Environment and Development']
[u'IYEZHSoAAAAJ', 'universita calabria']
[u'bdiCVUQAAAAJ', 'Bournemouth University']
[u'ACE29vIAAAAJ', 'Institute of Zoology']
[u'BXz642EAAAAJ', 'Defence Institute of High Altitude Research']
[u'9gPKUvAAAAAJ', 'Aarhus University']
[u'7Ho67CEAAAAJ', 'Institute of protection']
[u'6Rb86F0AAAAJ', 'Sokoine University of Agriculture (SUA)']
[u'scYRawoAAAAJ', 'National Chung Hsing University']
[u'4KvWz1kAAAAJ', 'Wageningen university']
[u'p3Spi_UAAAAJ', 'Scripps Institution of Oceanography']
[u'_AsL05oAAAAJ', 'University of Regina']
[u'YJ5VszoAAAAJ', 'Flinders University']
[u'nIYpjooAAAAJ', 'Institute of Zoology']
[u'EZdjfbYAAAAJ', 'University of Basel']
[u'q1q96y4AAAAJ', 'University of Leuven']
[u'Nc5x9bkAAAAJ', 'University of Navarra']
[u'98lIInkAAAAJ', 'Cordoba University']
[u'3PA3j6kAAAAJ', 'Adam Mickiewicz University']
[u'pRmY26gAAAAJ', 'Universiti Brunei Darussalam']
[u'jvsdlkIAAAAJ', 'Missouri Botanical Garden - William L. Brown Center']
[u'oIdZgDUAAAAJ', 'University of Jaffna']
[u'9QnxJWIAAAAJ', 'MLN College']
[u'b4mYJr0AAAAJ', 'University Koblenz-Landau']
[u'AZoQ20oAAAAJ', 'NASA Ames Research Center']
[u'TpoqdmIAAAAJ', 'The Hebrew University of Jerusalem']
[u'wWE0QR8AAAAJ', 'Univ. Copenhagen']
[u'Fi8iz7cAAAAJ', 'Sultan Qaboos University; University of Florida']
[u'2N9qUJIAAAAJ', 'Aarhus University']
[u'uh0O8qcAAAAJ', 'Last position: Postdoc fellow University of Tuebingen']
[u'v28U3fEAAAAJ', 'University of British Columbia']
[u'vJOYrwsAAAAJ', 'University of British Columbia']
[u'4YnhTDsAAAAJ', 'University of British Columbia']
[u'QgWS5lQAAAAJ', 'University of Melbourne']
[u'RkgQvSYAAAAJ', 'Institute for Theoretical Physics (IFT)']
[u'y-2QE0AAAAAJ', "Universit d'Avignon et des pays du Vaucluse   UMR CNRS 7263 / IRD 237 Institut Mditerranen de Biodive"]
[u'6KgnbqgAAAAJ', 'Maricopa University']
[u'WGQtl3gAAAAJ', 'University of Birmingham']
[u'JYRMtxUAAAAJ', 'James Cook University']
[u'FW3U16QAAAAJ', 'CNRS Perpignan University']
[u'oBTcle8AAAAJ', 'University of vora']
[u'bZkDsqEAAAAJ', 'Institute of Evolutionary Biology']
[u'zOvjS3EAAAAJ', 'and Biogeography in Federal University of So Paulo (UNIFESP)']
[u'x-5yrq4AAAAJ', 'University of the Azores-DOP']
[u'sD4xK-cAAAAJ', 'Post-doc researcher at the Campinas State University']
[u'L4-RcxYAAAAJ', 'Swedish University of Agricultural Sciences']
[u'Yio2X7kAAAAJ', 'Universit di Palermo']
[u'HdZX5qUAAAAJ', 'USGS Patuxent Wildlife Research Center']
[u'8dIJBkYAAAAJ', 'Center for Tropical Forest Science']
[u'3KN99sYAAAAJ', 'University of Exeter']
[u'm7Z1yI0AAAAJ', 'University of Western Australia']
[u'AcCy8GEAAAAJ', 'Federal University of Alagoas']
[u'AOwgBhEAAAAJ', 'Smithsonian Institution']
[u'ZMHzX5wAAAAJ', 'University of York']
[u'w_lm_toAAAAJ', 'Uppsala University & Institute for Futures Studies']
[u'oKMy1AcAAAAJ', 'Smithsonian Institution']
[u'ZaFmHTQAAAAJ', 'Cary Institute of Ecosystem Studies']
[u'lc5qpkUAAAAJ', 'University of Sydney']
[u'0ZR_yV8AAAAJ', 'VU University Faculty of Life and Earth Sciences Systems Ecology']
[u'mMriBwgAAAAJ', 'Wageningen University']
[u'7YCXAQQAAAAJ', 'University of Oulu']
[u'4uTfgGIAAAAJ', 'Memorial University of Newfoundland']
[u'm8POyrgAAAAJ', 'Queen Mary University of London']
[u'bgMIMNIAAAAJ', 'Max Planck Institute for Demographic Research']
[u'w36MgSIAAAAJ', 'Associate professor Environmental Science at Radboud University Nijmegen']
[u'Slto_gcAAAAJ', 'Leibniz-Institute of Freshwater Ecology and Inland Fisheries and Humboldt-Universitt zu Berlin']
[u'Gi3ikZoAAAAJ', 'The University of New South Wales']
[u'EQ-mkaAAAAAJ', 'Australian National University']
[u'Mjv8zisAAAAJ', 'Research Associate FitzPatrick Institute and Avian Biodiversity consultant']
[u'VR3VieEAAAAJ', 'University of Turku']
[u'-Bv-qPwAAAAJ', 'University of Lethbridge']
[u'vJhM_7wAAAAJ', 'Environmental Decisions Group at University of Queensland']
[u'YN9y1YoAAAAJ', 'PhD Student University of Alberta and Researcher']
[u'0UDnavUAAAAJ', 'Institute of Entomology']
[u'gOKB1xYAAAAJ', 'University of Exeter']
[u'BOIhQGgAAAAJ', 'Institute for Theoretical Physics - So Paulo State University']
[u'0yBmy5YAAAAJ', 'University of Viterbo']
[u'PzziREkAAAAJ', 'Universities of Chile and Concepcion']
[u'66RSKVsAAAAJ', 'University of British Columbia']
[u'demlf7tnMZ4C', 'PhD student at University of So Paulo']
[u'faBe6nsAAAAJ', 'Universit Pierre et Marie Curie - Sorbonne Universits (Paris']
[u'7rO5ZFQAAAAJ', 'University of Sussex']
[u'bBNeU2UAAAAJ', 'University of Debrecen']
[u'xlWk6LYAAAAJ', 'Ume University']
[u'BPuG9UUAAAAJ', 'University of Minho']
[u'rVasNuYAAAAJ', 'University of Cambridge']
[u'v-4ccMEAAAAJ', 'University of Groningen']
[u'X-JyQfoAAAAJ', 'Aarhus University']
[u'SgyPIRYAAAAJ', 'University of Oxford']
[u'jKsQIqgAAAAJ', 'University of Malaya']
[u'jKsQIqgAAAAJ', 'University of Malaya']
[u'Rb_fJ7oAAAAJ', 'James Cook University']
[u'yzuT2YYAAAAJ', 'University of Glasgow']
[u'iGdkNa4AAAAJ', 'National Institute of Agro-Environmental Sciences']
[u'Wm3QYP0AAAAJ', 'Percy FitzPatrick Institute of African Ornithology']
[u'AFmd0WAAAAAJ', 'Queen Mary University of London']
[u'UCbc-tAAAAAJ', 'Postdoctoral Research (University of Lige)']
[u'lyTyrMwAAAAJ', 'University of Bielefeld']
[u'1ZuEp0oAAAAJ', 'University of Glasgow']
[u'jkZbMdUAAAAJ', 'Aberystwyth University UK']
[u'spXDkzIAAAAJ', 'Elphinstone College.']
[u'GU6p2KoAAAAJ', 'University of Toronto']
[u'Nkd9JAsAAAAJ', 'University of Fribourg']
[u'vCTKoIsAAAAJ', 'National Institute for Mathematical and Biological Synthesis']
[u'h1qb6JQAAAAJ', 'University of Guelph']
[u'h1qb6JQAAAAJ', 'University of Guelph']
[u'poZNEy0AAAAJ', 'Florida Fish & Wildlife Research Institute']
[u'0_00imkAAAAJ', 'National Institute of Advanced Industrial Science and Technology (AIST)']
[u'CJqMkO4AAAAJ', 'Seikai National Fisheries Research Institute']
[u'KYxM_1oAAAAJ', 'Jagiellonian University']
[u'zay792QAAAAJ', 'Atmosphere and Ocean Research Institure']
[u'icJpxpMAAAAJ', 'Smithsonian Tropical Research Institute']
[u'16HX3NgAAAAJ', 'University of Pune']
[u'Sfr7l7EAAAAJ', 'University of Agriculture']
[u'bawLZ2wAAAAJ', 'James Cook University']
[u'bawLZ2wAAAAJ', 'James Cook University']
[u'XLsqZ1YAAAAJ', 'Monash University']
[u'diKw3rQAAAAJ', 'Universiti Sains Malaysia']
[u'Jwn8CPEAAAAJ', 'Aveiro University']
[u'n-UzKNUAAAAJ', 'Durham University']
[u'H3erAbsAAAAJ', 'University of Zurich']
[u'NciEviYAAAAJ', 'Imperial College London']
[u'azykwqUAAAAJ', 'Smithsonian Conservation Biology Institute']
[u'IkPd5XYAAAAJ', 'Indian Institute of Science Education and Research (IISER) Mohali']
[u'CIgmEdkAAAAJ', 'University of Toronto']
[u'Y-7BvQ8AAAAJ', 'University of Leeds']
[u'hgvF1hYAAAAJ', 'Post doc at the University of Turku']
[u'QlEwuLcAAAAJ', 'University of St. Andrews']
[u'6L7ykH4AAAAJ', 'Patuxent Wildlife Research Center']
[u'wiRHmC0AAAAJ', 'Imperial College London']
[u'uL3p-xkAAAAJ', 'Philipps University Marburg']
[u'3ymp2eUAAAAJ', 'Hokkaido Univ.']
[u'X4L0GokAAAAJ', 'Simon Fraser University']
[u'UsNkQ3wAAAAJ', 'UWA Oceans Institute & School of Plant Biology']
[u'YGhPb0TXLd0C', 'Smithsonian Institution']
[u'LnZQxfEAAAAJ', 'Smithsonian Institution']
[u'2EhGhvQAAAAJ', 'Northeast Fisheries Science Center']
[u'uxgjVJAAAAAJ', 'Postdoctoral Research Fellow - Smithsonian Migratory Bird Center']
[u'IoWJUWMAAAAJ', 'James Cook University']
[u'zW0U_g8AAAAJ', 'University of Bristol']
[u'KcQTcpYAAAAJ', 'University of Bern']
[u'm7-QukUAAAAJ', 'University of Leicester']
[u'3TuWI_0AAAAJ', 'Klaipeda Univeristy']
[u's3xmGckAAAAJ', 'University of Lausanne']
[u'cq3nq8cAAAAJ', 'Universiti Sains Malaysia']
[u'cq3nq8cAAAAJ', 'Universiti Sains Malaysia']
[u'OUdB5tgAAAAJ', 'Tel Aviv University']
[u'uWWZ4CAAAAAJ', 'Victoria University of Wellington']
[u'sRVbld4AAAAJ', 'University of Toronto Mississauga']
[u'-Kbx7ogAAAAJ', 'Peking University']
[u'29s7evkAAAAJ', 'Center for Scientific Research and Higher Education of Ensenada']
[u'Wyr_jtwAAAAJ', 'Hebrew University of Jerusalem']
[u'gXBATE4AAAAJ', 'University of Glasgow']
[u'woWX2tAAAAAJ', 'The University of Western Australia']
[u'Qs8S32YAAAAJ', 'Memorial University']
[u'PblUt0MAAAAJ', 'University of Sydney']
[u'YlrAPFIAAAAJ', 'University of Otago']
[u'KL-H9JMAAAAJ', 'University of the Ryukyus']
[u'9-pCZzcAAAAJ', 'University of Otago']
[u'0Oc-LUkAAAAJ', 'National Institute of Environmental Studies']
[u'Tv1srcUAAAAJ', 'Ishikawa Prefectural University']
[u'8-TI8S4AAAAJ', 'Institutes for Advanced Interdisciplinary Research']
[u'6vQ_7H8AAAAJ', 'Post Doc of Swiss Federal Research Institute WSL']
[u'JWZDTikAAAAJ', 'Macquarie University']
[u'yr1mYogAAAAJ', 'Uppsala University']
[u'lScymIEAAAAJ', 'Flinders University']
[u'_pKjT9sAAAAJ', 'Charles Sturt University']
[u'EskiIyEAAAAJ', 'University of Bath']
[u'rEs9B08AAAAJ', 'Universit del Salento']
[u'yIT5CGwAAAAJ', 'University of Hamburg']
[u'5BiYZXQAAAAJ', 'Tethys Research Institute']
[u'debN35MAAAAJ', 'University of Salento']
[u'0VkApQ0AAAAJ', 'University of Oxford']
[u'silGK-8AAAAJ', 'University of Patras']
[u'aVJdzgMAAAAJ', 'Universiti Malaysia Sarawak']
[u's8KxrbMAAAAJ', 'University of Wollongong']
[u'JagA78AAAAAJ', 'Nagasaki University']
[u'dtVsa6IAAAAJ', 'Professor Department of Aquaculture and Fish Biology Hlar University College']
[u'mLCWV7cAAAAJ', 'University of KwaZulu-Natal']
[u'GcB8IdQAAAAJ', 'Skvde University']
[u'GVMk0kAAAAAJ', 'University of Turku']
[u'nN2o8DgAAAAJ', 'Stockholm University']
[u'R1p89zkAAAAJ', 'Indian Institute of Remote Sensing']
[u'6leHVUEAAAAJ', 'University of Salento']
[u'gES66TwAAAAJ', 'James Cook University']
[u'QzjkIYgAAAAJ', 'Postdoc Max Planck Institute of Solar System Research']
[u'7LjJOR8AAAAJ', 'Marche Polytechnic University']
[u'OErHEsUAAAAJ', 'University of Exeter']
[u'NcluWm8AAAAJ', "Universit Ca' Foscari Venezia- Dipartimento di Scienze Ambientali"]
[u'3J6OZ9sAAAAJ', 'University of Salford']
[u'2TioH8IAAAAJ', 'University of Florence']
[u'pbVsZHIAAAAJ', 'Universit del Salento']
[u'5hbg35wAAAAJ', 'University of Genoa']
[u'BNwYlWgAAAAJ', 'University of Thessaly']
[u'TnURhMoAAAAJ', 'University of Gttingen']
[u'eAHAFmgAAAAJ', 'Murdoch University']
[u'_-O86CEAAAAJ', 'University of Alberta']
